"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52"
"1",-17.6509665514837,-5.5175749640915,8.21476748029592,8.37865772471639,-6.13933155127555,5.43559742232971,4.06601367506241,7.67843405334393,2.2477997133375,1.65870955478261,-6.41105751451601,-0.92739354745853,-4.35270390661264,-1.00724287154464,2.04019515337378,0.145616847694729,-0.208719330402084,2.40214594019923,0.269768358107974,-1.31456130815597,-0.177695151867475,-1.07423073219474,-1.55418221365896,-2.03055450138901,3.3534572562644,-3.19549702537241,1.01266347285273,-0.158473472459854,2.80767540138139,2.37157389390929,-0.136193225190654,0.338520092373804,-0.780784617590927,-2.21983652823397,1.67119290678039,-1.67274752459025,-1.48572608054725,2.64246016748947,-2.25726485062787,1.15270469527626,2.55292654917027,0.103197144367366,0.0585515850088641,2.18794686314062,0.694668642254663,0.235623963501916,3.30792246047005,-0.217481177284608,-1.71980888692192,-1.85560344345063,-0.181564137657396,1.47271319889127
"2",-7.63129494053045,-4.84455460003497,12.8416672302941,-10.325550511571,-5.57470314850633,-1.3732997936015,2.52276645607678,5.37377533114036,2.56909092080781,2.36666512894,-7.48132926738671,-2.71025657888258,-4.68057486960603,-4.47017397592958,-2.52845757079372,-4.89190469226038,-4.78907268833337,-0.115550578381018,4.40527005064506,-0.559007934256291,-1.27907317013831,1.3638485992374,-1.4121068094397,3.88301104136682,-1.56078744116121,-1.1275768186723,2.92674426545595,-1.39290933868401,-1.84235498446854,5.12652446982649,-1.16056020803319,2.57558362089249,4.61172423893968,0.370765127067615,-2.27685755460217,2.01219447141468,1.28912562129243,0.800587513085433,-4.41100123518191,0.661554922873818,2.72814355217447,-1.24259871574746,0.344802260747849,-1.79380383836286,0.57807980170732,3.74620569568055,0.927152929011231,2.03638115475918,-2.19504273194471,4.04380585415401,2.54650188258118,1.74060538315849
"3",3.56852456881774,4.8437431906716,8.00152397808176,14.0382183855368,-0.916127407172986,-3.97989916316256,1.29210811349534,2.72149753275847,-7.11430766558524,1.85183593833957,6.76000161082738,-11.3814180646831,-0.218322856342987,-3.26720930660029,-1.52909667452171,6.22564963185103,-1.15579851550014,-1.02033055581083,-3.86499500631572,-5.64207838032816,3.61325751772646,2.92899091309281,0.667559315306187,3.31205496238257,-0.17825253209737,2.49585883505088,7.06416304396618,-1.31361862500986,2.59992200391232,-3.47953178661312,3.13191712424987,-0.92842872757517,-0.504614825969512,-2.16480008505875,-1.27196295855207,-2.70176276272157,1.17424633319132,-1.74708295742913,-0.926581935393548,-1.31638757016263,-0.56075187735344,-0.35755582220028,-2.84398658471481,0.963658412750864,-1.05167626327888,-0.432553777668842,-0.924479576354798,-0.96669504720975,-1.28572312358066,-1.14084688897915,-1.33754630163899,0.629658779181896
"4",-0.742867489013199,-14.7983707309868,8.84099278096461,-0.38383478458877,-6.16544447218014,-2.80909233155151,-4.99319665746547,-2.45297839821994,-3.29101461075737,-4.28968446829762,-1.09133817986892,-8.6498850604057,6.92612660143465,6.55951379434702,-14.3909804190406,0.324743819849427,-0.415938830147479,-4.41870668767779,-1.14734648548604,-7.45066538161593,-1.64204840058093,1.21385457383822,0.556299886005031,-1.48645498373912,-0.679069034275283,2.68572975526192,-0.163534758471329,0.311089003071929,4.12130857103023,2.40449749941715,1.21438051299539,-0.187202698677693,3.26859037904759,2.35399414862139,-1.68829269534924,-2.91703559612802,0.0472636904391439,-0.00908500798863456,-0.577531522376188,-1.29747455629694,-0.591630137003289,2.39765645637353,0.707356100121241,-0.589335410711277,-0.590225816349333,0.54609118876128,-0.759129551637894,0.395279769614154,1.42761518670715,-1.18199193038916,1.70007800448686,-1.52264053915469
"5",17.2703688588588,-11.0650794627104,-0.238956947480084,6.39282666436382,-9.91020088813895,12.0560192361787,3.02044717078545,0.675167733085269,6.69566693856127,-2.1110640673122,-2.74151982351303,-6.96352008610611,5.63408024315584,4.39182309004869,-5.17946625422359,3.76967713118036,-2.96996174358624,0.116869830658448,-2.28836070040205,-6.88116627408521,-4.86808358717061,1.41949650959725,1.97928904533693,3.54162043189503,-1.71898847316697,1.04795247881491,-0.851075467482642,-0.964061054149662,-4.32762606607834,-1.38907190084589,3.4981205751793,-3.74778250983322,-0.127676611720893,3.48492592842084,-2.02632881102404,3.56616461753908,1.00416162952937,4.24278789882041,0.480309457019746,1.92190735127409,-2.67045687967574,0.0514671261599428,2.16828312518771,-3.09640295091213,-2.45947213176242,0.153163000176125,0.820979910275993,-0.574283155883155,0.197315648674314,-1.58289334982396,0.17028983081265,0.831430063561407
"6",2.27296531973079,-29.9669347362614,2.39703665376069,6.64674478665726,2.35605318607139,1.20487835659427,16.0989010388793,4.48202836040226,-5.72491223400619,4.27848444176219,0.525026310162065,-4.00570209711701,8.54509011315021,-0.446571890570241,0.914503084744846,-6.78599213676914,-5.23918862545017,1.12380002199575,-2.4195457090238,-0.801766361904028,-0.535488358695198,-0.816863615064229,-0.217290542238766,1.6138576936002,1.60214939490304,-0.130964129825613,-1.6689771976959,0.490125744000272,-0.640563802823779,0.793905564172334,1.62184302996097,-1.21605597590434,0.0637001234772998,-0.519482854627307,-0.292200648482945,-0.652224353153329,-0.402584348167002,0.828822602323863,-1.2624268726306,-0.644999542460099,-0.0102724544207855,-2.36837311407051,0.701223262153862,0.157289496282434,-1.06854803276553,0.398172075060211,0.439081177788055,0.457735662610822,2.20396268971453,-1.31596535032234,0.836404617417946,0.922144887528611
"7",17.4348560956739,4.28407797835104,6.12241381467752,0.819524060208581,-3.83888818922487,-7.84093896074151,9.03694596898808,7.17320095996526,-3.46488673795917,-2.24510605321108,-12.4180294247939,-11.2919530307672,6.70150633098921,13.1971001276538,0.845154239850742,-3.99766010027833,0.12020290409787,-3.4816657276061,-5.82277827352846,-0.766215691675879,-1.5915644116232,5.07365495035681,-1.6711539819347,-2.14886142514802,-5.30099791684943,-1.19901662395023,-0.975690345157872,-0.299590075125001,-4.75498194324676,-2.39564163805757,0.650152817910713,4.50104455119576,-0.773116004610555,-1.19469680512355,-5.38143103761819,0.0555266478246754,3.20376054088542,-1.89958114523119,-1.11632607723043,-0.287796007138242,-0.418180086579774,-2.57670074416068,1.07037699781797,-2.54661162916613,-2.71072470880883,3.89476302271207,1.35704002353747,-0.334240159897583,0.241709570579085,-0.74341607957114,2.0808845073155,-0.0295057116538081
"8",19.4802075687755,-11.3020842591776,-9.616939563497,10.5111573462993,-8.54654737660652,5.42044390663635,-4.35775627712629,10.2728786504816,-1.47728174705428,4.3653605030708,3.95333375850174,-6.76785520572575,-3.7118653194836,0.303277061847814,9.11969138040634,-1.60656962789887,-2.39635813240803,-5.28472807111653,-3.13273054049041,-1.18255523371562,8.86043497176742,5.57722899935165,0.612180559727215,3.58923060088605,6.59058551217027,-6.1865329459539,1.86942409511833,2.76904664611535,-6.21003732736038,6.26885775412438,4.83192006503675,4.75400527741768,-4.8233206051467,-2.66416523457846,-8.69181868666175,-1.6020952150197,7.79289210744478,-0.643692314379296,-0.878884216007426,1.7071082882132,-3.16763984822801,-4.70735857159273,11.1288736803046,-6.22021640232435,-4.57388308565274,-9.62822355413451,5.259278002666,9.94837836663249,-1.0486673071257,-0.65755858155231,3.87192516789548,2.18954034931292
"9",0.609937293595598,-17.6439614007174,6.3295481871204,9.8511819914392,-4.5489080856367,1.14557548436966,0.140359999001814,0.607670465660894,2.30899838533713,0.624284898063358,-4.75884805165722,-9.04333049944728,-2.88143026317101,3.35134550582051,-3.11992928065803,-1.62713058394137,-0.0843867138016291,-7.60205467385375,-5.43476630835204,-4.43936651743447,0.0531939904441689,-0.104337189728274,-0.535751334854559,2.69660910950728,1.51990726977147,-1.45271006628077,1.97332824579184,-0.705905643583549,2.29408272128635,1.17047857486715,2.76980545607734,-0.733286837158143,2.33331895143431,-1.5658910247568,3.05746353164323,2.450293264194,1.81650051937358,3.2231299672465,-2.38379654974628,-4.69807038824473,2.7987228414414,1.96398668228421,0.216778464957166,-0.74727333326118,-1.1294520471201,-0.0444401023897172,-1.00007736475978,3.00222013951389,-0.351719465609656,-1.12856136661063,-0.832582252275034,0.47124997380825
"10",3.72160534516035,-15.0109285984305,10.7769886199208,5.23213188662301,0.518403716377851,7.25615714761638,6.53912461755951,16.6211642599261,-3.56970521439802,1.34214819818986,8.01376690226451,3.14438431976335,-1.86617999030064,1.12537660568389,1.32871148327769,-3.23898918162947,2.50477599974352,2.23950165748377,3.09050667212059,3.15199038157612,7.69908984912052,0.954957046075372,3.8349166010668,-1.20720554933174,0.824799444865842,-0.819988253992073,-2.7406545903882,1.52528084986309,0.673946457363414,3.55392969134733,-0.131405831026972,2.87638768014792,-2.91474952582866,1.33127608330412,1.72883771637159,-0.423265779091512,-1.27677547020823,2.99823173661493,-2.9406012827664,-1.85576892113383,1.49798418569251,-0.955281471684656,0.694285310161279,2.07139253841415,1.50249688363566,-2.51815621352833,2.63862060619926,1.05691230445965,1.19172990000061,0.277486412944855,-0.183043199266971,-1.50619074241709
